100
100 1000
Y
84 36 74
49 58
1
Y
83 64
137 142
1
Y
56 12 87 16
70 75
1
Y
72
91 96
1
Y
51 37
35 40
1
Y
91
178 183
2
Y
97 93
153 154
Y
84 80 26 34 69
113 117
2
Y
99 5 4
5 10
Y
83 45 71
60 69
1
Y
17
162 163
1
Y
88
0 1
2
Y
28
13 18
Y
38 31
6 8
1
Y
36 95 72 35 80
142 151
1
Y
82
26 35
1
Y
34 71 83 22 51
145 154
2
Y
80 47 16 79
104 105
Y
6 14 78
189 193
1
Y
17 33 83 72
171 177
1
Y
70 61
192 192
2
Y
47
188 190
Y
5 88 19 26
118 125
1
Y
2
74 76
1
Y
85 28 12 67
122 129
2
Y
16 75 54
55 56
Y
4 36
25 33
1
Y
76
161 170
2
Y
76 87 74 64
91 94
Y
77 7 99 28 31
126 134
2
Y
77
71 79
Y
17 96
80 82
2
Y
64 76
67 76
Y
94 51 22 23
46 52
1
Y
55 47 97 95
188 191
1
Y
80
187 191
1
Y
25 65 78 54
125 130
1
Y
27 20 15 87 17
172 176
1
Y
46 40 18 4 20
37 47
2
Y
93 89
18 21
Y
83
173 173
2
Y
78 36 88 64
138 138
Y
96 5 23 95 75
139 147
1
Y
44 83 24 56
135 140
1
Y
38 81 9 65
146 147
1
Y
74 52 46 70
155 158
2
Y
0
77 85
Y
89 43 64 67 81
65 72
1
Y
81 70 47 33
0 1
1
Y
11 81 65 42 39
153 158
1
Y
83 65 10 49 96
1 1
2
Y
27
106 114
Y
6 72 92 24 47
152 157
1
Y
89 19 70 49 52
116 124
2
Y
95 63 55
52 62
Y
32 51 68 84
95 97
1
Y
16 44
159 164
1
Y
74
32 34
1
Y
33 4 88
133 143
2
Y
17 45 9 92
194 195
Y
16
61 69
1
Y
38
110 114
1
Y
73 53
134 136
2
Y
47 80
12 14
Y
43 85 45 13
155 156
2
Y
17 43 66 14 91
196 199
Y
69 43 91 93 53
45 52
2
Y
98 86 49 1 89
54 61
Y
89 8 56 32
7 9
1
Y
0 52 84 4
33 35
1
Y
79 36 83
188 188
2
Y
72 44
110 117
Y
3 41
87 88
1
Y
6 74 84
196 199
2
Y
76 49 71 45
45 48
Y
86 63 62 95 48
4 6
2
Y
35 43 19 89 85
97 104
Y
82 0 76
72 75
1
Y
83 37 80 57 60
154 162
1
Y
26 98
18 24
2
Y
97 32
117 122
Y
37
181 186
1
Y
27 48 58 77
85 93
1
Y
87
183 186
2
Y
19 9 2 11 5
68 74
Y
76 49
75 76
2
Y
49 5 22 89
5 9
Y
99 6 75 36
96 103
2
Y
69
124 124
Y
86 11 6 61 38
63 67
2
Y
48 76 54
105 108
Y
80 14 54
15 21
2
Y
96
127 134
Y
46
136 138
2
Y
0 78 8 60 33
7 14
Y
32 54 79 96
42 52
1
Y
89
74 80
1
Y
67 55 90 58 74
1 9
1
Y
29 2
168 178
2
Y
88 60 39 7 15
109 113
Y
4 43 30 46 9
74 80
2
Y
5 16 74 20 65
133 134
Y
79
128 130
1
Y
53 93 31 0 97
71 71
1
Y
59
176 181
1
Y
91 88 79 48
134 134
1
Y
30 49 37 96 65
185 188
1
Y
71 45 38
80 88
1
Y
48 63 57
48 49
2
Y
78
158 167
Y
41 25 38
187 188
1
Y
91 84 10
66 68
2
Y
29 56 49 76
0 4
Y
22 18 54
98 108
1
Y
60 8 97
164 169
1
Y
4 82 54 25 1
100 103
2
Y
31 98 32 65
73 73
Y
40 28 29
148 150
2
Y
1 61 49 95
49 59
Y
98 57 11
81 89
2
Y
69 49
62 71
Y
86 14
185 191
1
Y
7 57 2 36
40 43
2
Y
67 95 47 23 11
163 171
Y
96
25 27
1
Y
44 66 81
103 111
1
Y
21
57 58
2
Y
66
120 126
Y
35
98 108
1
Y
19
109 112
2
Y
37 95 21 14
164 165
Y
27
42 48
1
Y
14
19 25
1
Y
38 52 63
38 38
2
Y
87 41 37
80 88
Y
96 9 22 38 8
170 180
2
Y
76 94
155 164
Y
56 0
134 137
1
Y
53 26 78
58 63
1
Y
31 17 10 3 74
91 96
2
Y
43 14 41
53 54
Y
16 23 80 94
129 139
1
Y
29 93 10 78
33 41
1
Y
46 51 67 39 64
65 75
1
Y
1 15 66
157 162
1
Y
54 40 72 57 35
77 85
2
Y
51 18
65 65
Y
6 42 34 96 73
76 81
1
Y
15
150 155
2
Y
12 85 27 16
106 109
Y
42 51
93 93
2
Y
26 41 31 95
140 143
Y
37 58
113 116
1
Y
69 20 77
78 85
2
Y
94 74 20 49
42 46
Y
6
173 175
1
Y
82 75
141 141
1
Y
5 36 67
108 112
1
Y
49
5 5
2
Y
34
98 102
Y
3 37 78 51
40 41
2
Y
39 63 86
22 28
Y
79 14 7
177 181
2
Y
99 61 3
123 131
Y
57 37
90 90
2
Y
69 15
99 100
Y
96 52
48 57
2
Y
41 36 15 49 22
20 24
Y
37 9 65
8 14
2
Y
74 39
96 99
Y
18 39 38
87 94
1
Y
21 80 64 14
35 38
1
Y
25 43 97 60
7 15
1
Y
54 0 13 59 23
117 117
2
Y
86 76 2 4 51
134 137
Y
11 99 19 82
124 126
1
Y
92 51
31 37
1
Y
68 62 93 69
0 9
1
Y
91 92
173 176
2
Y
10 67 73 91 13
87 87
Y
94 36 31 60
69 71
1
Y
38 85 89
130 138
1
Y
16
32 41
2
Y
5 98 78 40 2
51 57
Y
59
143 144
2
Y
29 12
34 44
Y
12 56 51 46 42
47 54
2
Y
15 92 14
110 112
Y
55 19
2 10
2
Y
8 1 75 4 28
49 57
Y
66 54 72 94
140 149
2
Y
94 32 20 67
85 90
Y
11
86 96
2
Y
72 3 70
20 23
Y
81 27 39 66 84
35 40
1
Y
92 19 16 15 83
78 79
2
Y
43 29 59
120 129
Y
4
175 179
1
Y
52
136 139
1
Y
54
124 134
2
Y
89 63 19
24 25
Y
42 95 11
26 28
1
Y
18
91 96
1
Y
92
45 46
1
Y
20 15 49 66
159 159
2
Y
88 54 94 45
116 116
Y
61 71 35 51 15
63 69
1
Y
66
26 29
1
Y
65 0 68 16
48 54
2
Y
37 18 31 70
113 114
Y
54 88
131 131
2
Y
52 9 8 36
38 47
Y
6 90 43 49
114 114
1
Y
49 25 74
52 61
1
Y
3 11
79 86
2
Y
12
25 30
Y
40 66 55
42 49
1
Y
64 68 13 34
10 20
2
Y
77 50 54 44
119 121
Y
9 68
81 88
2
Y
43 11
99 106
Y
69 73
162 172
1
Y
32 55 94
163 167
2
Y
81 24 96 1 52
84 90
Y
25 75 99 60 56
183 187
1
Y
87
157 165
1
Y
24 3 62 49
172 182
2
Y
52 92 97
54 54
Y
55 35
59 63
1
Y
63 20 81
139 143
2
Y
3 80 13 32
137 142
Y
7 86 10
136 145
1
Y
70 7 23 57
76 82
1
Y
29 79 19 63 64
124 126
2
Y
48 32 81
149 150
Y
16 30 5 88 97
3 11
1
Y
78 66 45 53 18
32 38
2
Y
69 57 44 86 65
111 112
Y
82 20
108 108
2
Y
13 26 44 85 94
11 14
Y
77 27
4 12
1
Y
89 53 58 98 45
11 20
1
Y
17 81
119 119
1
Y
98 38 89
177 177
2
Y
10 90 77
123 133
Y
61 40 45
4 7
2
Y
22 87 83 48 95
116 126
Y
90
14 15
2
Y
46 79
101 105
Y
89 17 68 81
67 67
1
Y
10 92 64 14
37 45
2
Y
40 94 54 60 37
68 70
Y
34
89 93
1
Y
67 81
100 104
1
Y
9 14
153 153
2
Y
80 64
67 70
Y
2 20
67 75
2
Y
30 54 69 66 1
144 150
Y
2 97 48
146 154
2
Y
60 90
54 58
Y
2 49 70 25 9
3 3
2
Y
80 52
17 24
Y
86
63 73
1
Y
32 23 90 3
154 164
2
Y
1 49 75
158 162
Y
52 54
168 178
1
Y
40 16
78 80
1
Y
24 14
57 63
2
Y
50
117 122
Y
11
132 141
1
Y
97 41 71 49
36 37
1
Y
71 25 62
78 85
2
Y
47 35 80 29
3 8
Y
7 38 9 65 71
113 123
1
Y
93 73
145 147
2
Y
70 64
12 18
Y
6 80 97 53 51
97 97
2
Y
3 50 71 75
85 90
Y
64
121 122
2
Y
86 0 47 73
155 160
Y
74 77 26 10
15 25
2
Y
47 85 43
17 20
Y
34 66
20 22
2
Y
28
7 11
Y
0 18 78 66 48
62 68
1
Y
32
96 96
1
Y
42 1 59
149 156
2
Y
30 40 82 7 18
78 87
Y
28 5 33 60
25 32
2
Y
7 79 37 27 54
185 187
Y
41 36 44 11
9 19
2
Y
99 78 32
173 181
Y
82 95 1 46
130 140
2
Y
64 34
69 73
Y
99 63
123 124
2
Y
69 18 84 49
136 146
Y
60 64
96 96
1
Y
43 54 14
18 20
2
Y
52 25
116 124
Y
66 62 34
61 70
2
Y
31 58
73 81
Y
92 68 48
120 126
2
Y
51 98
168 168
Y
83
96 103
1
Y
80
150 154
1
Y
38 85 74
114 119
2
Y
7 58 0 51 37
143 145
Y
56 39 61 26 70
21 28
2
Y
19 49 13 43 2
154 164
Y
19 5 61 39
41 43
1
Y
54 21
67 72
2
Y
96 29 69 35
102 108
Y
28 7 42 61 15
169 176
2
Y
72 70
171 180
Y
44 81
193 194
2
Y
54 27 61 4
156 164
Y
52
24 25
2
Y
21 58
125 129
Y
35 5
118 126
2
Y
63 99
160 160
Y
43 37 19 75
17 18
2
Y
41
68 77
Y
41 9
10 18
1
Y
96 93 75 27
168 169
1
Y
94 16 91 25
193 194
1
Y
71 25 96
42 52
2
Y
62 29 43 34
64 67
Y
36
83 84
1
Y
28 65 23
62 69
1
Y
95 84 35 11 29
113 116
1
Y
69 90 83 68
112 122
2
Y
89
74 77
Y
28 25
136 145
1
Y
89 12 19 82 0
30 32
1
Y
11
135 136
1
Y
30 16 88 69 45
30 40
2
Y
77 64 43 79
149 153
Y
89 76 80 6 82
43 51
2
Y
37 29
104 107
Y
64 36 27 41
28 28
2
Y
58
9 10
Y
41 94
160 166
1
Y
48 46
161 167
2
Y
84 17 5
199 199
Y
67 79 5 40
61 61
1
Y
57 89 50 87 25
6 15
2
Y
3 63 94 13 44
77 87
Y
70
60 65
2
Y
14 99 49 80
71 76
Y
76 65 20 12 13
99 105
2
Y
2 80 91 88 62
34 34
Y
18 34 94
85 94
1
Y
16 2 38
179 186
2
Y
67 9 12
155 165
Y
77 94
49 55
2
Y
97 53 22 37 27
41 42
Y
9 78
103 103
1
Y
33 60
181 190
2
Y
93 95
162 167
Y
95 39 61 60 53
12 18
1
Y
82
133 136
2
Y
20 57
114 116
Y
18 33
17 25
2
Y
8 74 9
25 26
Y
29 89 86
27 31
2
Y
59 89 12
12 12
Y
17 35 55 24
105 110
2
Y
69 33 46 62
130 140
Y
65
15 25
2
Y
79 36 13 58
67 74
Y
83
31 39
1
Y
66 56
86 95
2
Y
68 94 25 80
146 155
Y
77 64
57 62
2
Y
95 21
11 13
Y
17 41 77
153 154
1
Y
95 13 52 69
25 33
1
Y
66 37 99 2
167 170
2
Y
86 46 66 12
5 15
Y
41 90
45 51
1
Y
94 41 96
150 157
2
Y
27 85 44 4 36
145 147
Y
44 22 99 50 42
193 195
1
Y
74 89
184 185
2
Y
88 57 35
157 165
Y
24 46
70 76
1
Y
58 61 16 80 98
80 90
1
Y
61 93
148 156
2
Y
86 72 94
13 22
Y
77 2
5 7
1
Y
14
55 55
1
Y
25 56 15 27
110 114
1
Y
83
11 18
1
Y
9 99 47 48 83
29 29
1
Y
37 79 89 18
151 152
2
Y
69 79 33 74
39 39
Y
64
110 118
1
Y
59 52 31
115 118
2
Y
43
179 189
Y
13 21
39 41
1
Y
7 95
180 188
2
Y
81 98
147 157
Y
10 51 54
163 169
2
Y
58 10 98 99 14
127 128
Y
62 55 89 46
164 164
2
Y
36 71 67 58 87
147 148
Y
12
136 140
1
Y
30 65 23 98
84 84
1
Y
21 74
175 183
1
Y
32
31 34
1
Y
56 39 70
69 77
2
Y
55 32 99 29 60
74 79
Y
95 11 90 49 18
31 33
1
Y
24
27 36
1
Y
87 16
13 18
2
Y
98 94 74 50 75
35 35
Y
4 85 98 34 33
13 23
1
Y
36 83 12 34
113 118
1
Y
41
175 184
2
Y
96
65 68
Y
88 31 58 0 46
16 26
1
Y
56 98 54 61
45 53
1
Y
6 56 11 20 0
198 200
1
Y
53 63 21
14 20
2
Y
22 97 32 51 55
177 179
Y
39 67 44
134 138
1
Y
13 80 52 51
9 16
2
Y
96 90 44 70 86
186 192
Y
21 37 99
101 101
2
Y
47 46 54
44 44
Y
74 52 7 37
19 27
1
Y
43 26
167 167
2
Y
33 22 67
154 159
Y
96
45 46
2
Y
70 15
124 131
Y
3
185 194
1
Y
32 31 57 35
6 8
2
Y
20 0 64
82 82
Y
70 9 42 69 40
53 63
2
Y
57 38 90 93 48
160 160
Y
35
61 63
2
Y
71 80 1 87 70
180 190
Y
59 74
3 11
1
Y
24 48
46 50
2
Y
7 86 42 44 35
38 40
Y
43 76 53 67
163 163
2
Y
38 96
30 30
Y
45
54 57
1
Y
13 70 88 14 1
172 174
1
Y
20 9 2 92 81
29 37
1
Y
63 33 12
169 170
2
Y
81 76 72 60
107 108
Y
60 23 0 1 58
104 107
1
Y
63
187 196
1
Y
51 99 78 70 54
6 9
2
Y
62 92 57
158 158
Y
14 29
56 66
1
Y
32 95
81 85
1
Y
71
171 180
2
Y
95 99 70 32
134 136
Y
59 90
93 100
1
Y
6 80 39 33 90
189 193
1
Y
18 1 69 24 60
87 92
1
Y
17 28
30 34
1
Y
88 7 67 57 83
4 5
1
Y
58 71
46 46
1
Y
65 81 88
176 184
1
Y
22 35 81
108 114
2
Y
72 37 30
166 168
Y
32 2 73 38 84
167 171
2
Y
76 83
153 156
Y
28 80 70
148 149
2
Y
14
133 133
Y
94 66 9 23 18
133 135
2
Y
93 64 47
141 146
Y
81 54
93 99
2
Y
95 62 72
73 75
Y
56 11 89
60 62
2
Y
5 90 77 39 59
118 126
Y
77 79
37 42
2
Y
95 59 34 31
3 8
Y
62 26 20 8 11
60 67
2
Y
64 96 40 92 80
37 40
Y
99
37 43
1
Y
16 19 13
37 45
2
Y
86 47 22 1
165 171
Y
69 56
26 29
1
Y
32 37
189 192
1
Y
57 21 84 26
154 155
1
Y
49 21 64
123 131
1
Y
98 3 38 6
160 167
2
Y
72 22 63
153 155
Y
37 66
193 195
1
Y
25 76 53 98
113 114
2
Y
76 30 99 45
40 41
Y
38 35 89 93
138 142
2
Y
84 75 47 32
32 35
Y
9 76 24
20 27
1
Y
59 83
66 76
2
Y
80 45 96 20 99
91 100
Y
16 31 37
88 89
2
Y
12 57 26 9
168 171
Y
29
2 9
2
Y
30 46 7
31 34
Y
19 54
37 46
1
Y
95 96 3 14 82
163 170
2
Y
94 50
71 71
Y
81
60 70
2
Y
57 55
51 58
Y
54 35 60 51
108 112
1
Y
6 44 5
55 65
2
Y
65 45 66 14
33 41
Y
29 93 86
66 76
2
Y
79 81 74
17 26
Y
40 3
197 200
2
Y
93
55 59
Y
0 81
34 44
2
Y
54
26 27
Y
93 96
14 18
2
Y
21 52
54 54
Y
29 1 36 78 35
162 164
1
Y
66 65 21 51
108 114
2
Y
67 35 24 79 89
59 68
Y
0 5 80 27
183 190
1
Y
99
34 43
1
Y
20 96
148 155
2
Y
89 47 54 71
24 33
Y
14
52 57
2
Y
40 31
195 200
Y
15 68 16 4 54
171 176
2
Y
38
64 73
Y
96
0 1
2
Y
39
187 191
Y
77 83 12 59 35
116 116
2
Y
1 24 58
120 130
Y
58 94
181 182
1
Y
73 42 75 77
164 164
1
Y
6 11 81 44 71
9 12
2
Y
0 51 62 41 11
67 77
Y
96 73 43 84 48
193 193
2
Y
74 92 41 27 54
49 59
Y
63 69 0
122 124
1
Y
17 54
91 95
1
Y
48 50 42 6 66
36 45
1
Y
54 74 4 80
45 45
2
Y
62
22 29
Y
12 64 14 47
117 123
1
Y
63 81 41 5
31 36
1
Y
8 71 29 30
109 118
2
Y
28 37 92 85
158 159
Y
33
58 61
1
Y
82 45 46
132 142
1
Y
7
111 113
1
Y
47 35 40
187 195
2
Y
3 8 56
82 85
Y
58
126 126
1
Y
67 96 51 56 19
116 118
1
Y
60 78 90 81
117 126
2
Y
82 25
38 42
Y
29 58 25 28
91 93
1
Y
26
189 191
1
Y
34 5 39 11 20
164 166
2
Y
81 77 95 45 89
47 51
Y
13 86 81 22
157 165
2
Y
85 38
193 195
Y
24
113 117
2
Y
3 19
143 144
Y
80 11 70 63 17
55 60
1
Y
15 32
140 148
1
Y
85 32 63 18
132 137
1
Y
87 20 52
134 135
1
Y
41 2
29 30
1
Y
59 95 24 36 48
112 115
2
Y
61 83 75
86 93
Y
17 32 43 33
25 27
2
Y
78 24
151 151
Y
33 38 15
115 125
2
Y
54 87 13 32
119 123
Y
61
79 80
1
Y
78 68 27
144 146
1
Y
76 18
27 30
2
Y
36 88 64
0 5
Y
31 10 18
186 194
1
Y
55 34 46 98 94
10 17
2
Y
84 97 79 21 28
66 68
Y
20
21 29
2
Y
46 28 48 23 72
184 194
Y
96 7 29 91
56 60
1
Y
19 8
18 20
1
Y
76 81 67 73 43
74 82
1
Y
46 89
95 97
2
Y
20
38 44
Y
65 67 49
42 42
1
Y
56 3 55
29 36
1
Y
21 10 39 70 60
154 163
1
Y
51
65 74
2
Y
5
74 82
Y
36 14 52
78 79
1
Y
76 68 71 39
30 31
2
Y
16 56 44 39
95 98
Y
33 38 22 66
15 18
2
Y
28
3 12
Y
39
192 193
1
Y
14 82 65 57
84 85
1
Y
26 54 10 59 22
28 30
1
Y
16 75 83 31 77
6 9
2
Y
48 45 17 36
12 19
Y
76
121 122
2
Y
19 82 36 44 77
57 63
Y
31 39
21 28
1
Y
80 93 14 55
56 59
1
Y
48 92 39 79 45
161 165
1
Y
53 37 81 80 66
179 179
2
Y
7
115 123
Y
39 88
152 159
1
Y
10 29 8 48
45 46
2
Y
5 74
35 45
Y
87 94 14 92
180 180
2
Y
77 82 46
119 122
Y
61
81 91
2
Y
99 60 46 66 40
44 51
Y
92 27 37 16
156 166
2
Y
91
194 197
Y
87 71
16 18
2
Y
64
120 127
Y
95 9
75 84
1
Y
6 46 23 86
1 7
2
Y
88
86 87
Y
74 90
42 44
1
Y
38 51
12 17
1
Y
94
23 30
1
Y
68 67 91 19 44
45 48
1
Y
38 64 45 79
55 57
1
Y
79 27 43 70 87
99 108
2
Y
29
97 105
Y
62 61 48
139 142
1
Y
43
97 107
2
Y
99
45 49
Y
51 38 14
165 166
2
Y
69 45 10
146 150
Y
39 19 33 18
16 18
2
Y
87 68 16
126 130
Y
58
1 3
1
Y
50 11
12 21
1
Y
62 45
158 166
1
Y
92 17
53 55
2
Y
42 47 49 5 46
144 146
Y
62 92 78 15
37 47
2
Y
82 12
119 124
Y
1 17 49 58
106 108
1
Y
17
95 104
1
Y
38 56
16 16
1
Y
19 99 36 14
62 69
2
Y
41 20
132 137
Y
71 67 50 83
179 183
1
Y
43 32
128 134
2
Y
47 14 24
139 143
Y
54
193 200
1
Y
98 84
17 19
1
Y
79
7 8
2
Y
99
7 17
Y
94 71
144 152
1
Y
64 45 37
133 133
2
Y
23 19 16 37
44 49
Y
49 82 69 54 32
194 199
2
Y
73 8
130 137
Y
1
180 186
1
Y
19
176 179
1
Y
83
0 5
1
Y
76 87 85
4 4
1
Y
34 4 42 64 86
138 144
2
Y
23 20
98 100
Y
67
64 70
1
Y
77
125 125
2
Y
86 48 43 78 85
144 148
Y
26 0 52
24 30
1
Y
95 69
122 122
2
Y
80 62 14 35 81
53 57
Y
26 79 48 44
1 4
2
Y
75 81 51 7 19
89 96
Y
65 83
96 102
1
Y
7
65 74
2
Y
79 69 27 24
1 6
Y
94
44 46
1
Y
54 70 40 15
99 99
1
Y
31 29 58 46
170 172
2
Y
91 74 18
153 161
Y
21 6 19 91
20 25
1
Y
9 93 35
16 19
2
Y
92 51 36 96 90
158 166
Y
5 50 62
79 84
1
Y
31 51
34 38
1
Y
75 51 11
38 43
1
Y
83
97 101
2
Y
96
135 140
Y
8 19 1
101 103
1
Y
82 53 11 29
58 60
1
Y
52 90
137 138
1
Y
34 79
157 165
1
Y
89 4 62
143 150
1
Y
19 91 33 77
148 149
1
Y
73 16 58 3
48 54
2
Y
39 45 9
17 24
Y
40
128 132
1
Y
28 70 40
187 193
1
Y
12 60 84 42
89 95
1
Y
42 30
171 175
1
Y
70 5
179 187
1
Y
42 61 21
102 102
1
Y
92 30 81
175 176
1
Y
26 1
121 124
1
Y
99 65
10 18
2
Y
83 20
25 30
Y
28 9 62
60 68
2
Y
10 44 3 6
122 122
Y
94
178 187
2
Y
22 71 32 34 70
153 156
Y
96 5 89 65 99
118 120
2
Y
19 46
144 152
Y
52 63 91 45 14
133 138
2
Y
27 11
117 121
Y
96 34 94 56
67 76
1
Y
33
32 36
2
Y
3 79 6 40
141 151
Y
31 52 41 58
81 91
2
Y
81 27
20 30
Y
70 72 65
114 124
100 1000
0 63 4
0 28 7
0 82 3
0 70 4
0 5 10
0 32 7
0 33 2
0 26 9
0 87 4
0 81 8
0 6 1
0 75 10
0 69 6
1 70 4
1 27 9
1 16 2
1 9 1
1 60 10
1 15 1
1 76 4
1 26 6
1 78 4
1 13 9
2 79 9
2 70 4
2 73 6
2 40 2
2 66 10
2 43 9
2 34 7
2 3 4
2 7 2
2 68 9
2 46 1
2 54 7
2 75 10
2 85 1
3 78 6
3 93 2
3 97 8
3 68 1
3 88 3
3 2 4
3 6 5
3 82 6
4 76 2
4 18 8
4 51 2
4 52 3
4 71 5
4 97 8
4 98 2
4 69 1
4 41 7
4 91 3
4 92 9
5 98 8
5 0 10
5 81 4
5 87 1
5 21 1
5 52 9
5 29 5
5 56 5
5 95 7
6 27 10
6 41 7
6 11 1
6 57 10
6 34 7
6 59 6
6 69 5
6 10 5
6 37 4
6 0 1
6 3 5
6 97 3
6 30 3
7 42 7
7 50 9
7 85 8
7 13 1
7 90 3
7 27 2
7 71 9
7 2 2
7 38 6
7 30 5
7 70 9
7 26 1
8 77 2
8 25 1
8 35 8
8 29 5
8 51 6
8 93 6
8 55 7
8 37 7
8 57 10
8 89 2
8 23 9
8 34 10
8 15 6
9 25 9
9 41 5
9 99 10
9 91 10
9 28 8
9 75 5
9 1 1
9 94 7
10 17 5
10 84 4
10 94 4
10 34 5
10 6 5
10 86 5
10 27 2
10 49 6
11 13 3
11 62 10
11 31 7
11 6 1
11 66 10
11 91 7
11 46 4
11 22 2
11 28 5
11 36 10
12 33 1
12 35 1
12 57 6
12 48 4
12 92 9
12 20 4
12 94 2
13 11 3
13 30 1
13 39 4
13 62 7
13 85 1
13 7 1
13 16 5
13 18 5
13 94 5
13 1 9
14 68 3
14 30 2
14 43 7
14 85 3
14 35 9
15 64 1
15 60 5
15 93 10
15 67 3
15 1 1
15 8 6
16 19 4
16 62 4
16 88 7
16 1 2
16 13 5
16 47 7
16 55 6
16 98 9
16 63 10
17 83 2
17 10 5
17 32 10
17 51 6
17 93 3
17 29 10
17 85 1
17 50 3
17 62 5
17 54 2
17 56 8
18 80 10
18 69 6
18 82 5
18 45 4
18 78 5
18 41 5
18 4 8
18 60 9
18 22 7
18 13 5
18 73 7
18 30 7
18 58 3
19 36 7
19 16 4
19 28 6
19 46 7
20 64 5
20 40 1
20 92 10
20 12 4
20 39 1
20 24 3
21 24 8
21 88 2
21 92 10
21 83 3
21 5 1
21 87 8
21 59 5
22 57 9
22 92 2
22 88 1
22 53 1
22 98 3
22 18 7
22 11 2
22 43 1
22 77 10
23 32 5
23 24 9
23 43 6
23 57 6
23 28 3
23 88 3
23 71 6
23 35 7
23 78 2
23 8 9
23 56 8
24 21 8
24 23 9
24 29 6
24 26 10
24 80 4
24 74 6
24 97 6
24 20 3
25 9 9
25 8 1
25 56 3
25 53 5
25 31 1
25 63 5
25 60 6
25 37 1
25 98 2
26 46 3
26 75 9
26 38 2
26 85 1
26 48 4
26 84 9
26 24 10
26 0 9
26 42 8
26 47 4
26 35 5
26 1 6
26 58 2
26 7 1
27 6 10
27 38 3
27 40 4
27 97 7
27 1 9
27 64 5
27 35 4
27 7 2
27 85 3
27 10 2
28 0 7
28 42 1
28 23 3
28 39 7
28 59 3
28 9 8
28 19 6
28 33 2
28 36 3
28 92 8
28 99 6
28 44 6
28 89 2
28 11 5
29 81 2
29 71 3
29 50 6
29 8 5
29 54 4
29 17 10
29 24 6
29 68 2
29 61 9
29 73 8
29 90 8
29 5 5
29 67 3
30 13 1
30 14 2
30 40 4
30 38 10
30 34 9
30 7 5
30 18 7
30 90 10
30 37 8
30 52 9
30 6 3
30 69 1
31 60 3
31 11 7
31 43 4
31 25 1
31 68 9
31 74 7
31 34 1
31 37 9
32 23 5
32 17 10
32 90 10
32 0 7
32 84 2
33 12 1
33 95 2
33 43 2
33 47 5
33 28 2
33 0 2
34 80 3
34 40 8
34 79 6
34 2 7
34 6 7
34 10 5
34 96 4
34 30 9
34 91 3
34 8 10
34 31 1
34 88 1
35 8 8
35 12 1
35 78 2
35 52 3
35 61 10
35 45 2
35 50 10
35 27 4
35 36 1
35 23 7
35 54 5
35 26 5
35 53 10
35 14 9
35 80 7
35 97 1
36 19 7
36 85 2
36 65 10
36 64 1
36 28 3
36 70 3
36 71 2
36 35 1
36 91 8
36 55 3
36 43 4
36 11 10
37 44 6
37 52 10
37 59 9
37 8 7
37 98 3
37 6 4
37 25 1
37 75 8
37 30 8
37 92 5
37 31 9
37 77 6
38 96 3
38 26 2
38 27 3
38 94 1
38 42 7
38 30 10
38 76 5
38 7 6
38 59 1
39 49 3
39 13 4
39 54 7
39 48 2
39 61 8
39 28 7
39 41 2
39 40 8
39 20 1
39 55 3
39 59 5
40 78 5
40 20 1
40 27 4
40 2 2
40 34 8
40 79 9
40 90 5
40 30 4
40 57 1
40 87 4
40 47 9
40 39 8
40 65 8
41 76 7
41 6 7
41 9 5
41 18 5
41 66 5
41 51 10
41 82 1
41 57 5
41 39 2
41 79 8
41 4 7
42 7 7
42 28 1
42 79 5
42 74 6
42 81 8
42 38 7
42 83 8
42 62 8
42 26 8
42 56 1
42 97 10
42 63 9
43 74 1
43 33 2
43 63 9
43 23 6
43 31 4
43 56 2
43 2 9
43 72 10
43 67 3
43 90 6
43 14 7
43 66 3
43 60 5
43 79 9
43 36 4
43 22 1
44 80 10
44 37 6
44 45 4
44 87 7
44 28 6
44 46 1
45 18 4
45 44 4
45 62 5
45 35 2
45 89 3
45 69 4
45 98 6
45 50 3
45 72 3
45 99 3
45 59 9
46 26 3
46 98 10
46 79 8
46 73 5
46 82 9
46 2 1
46 11 4
46 44 1
46 19 7
47 79 2
47 84 8
47 33 5
47 80 8
47 50 10
47 16 7
47 40 9
47 26 4
47 82 7
47 75 1
48 75 8
48 39 2
48 51 6
48 71 10
48 26 4
48 12 4
48 99 9
48 68 8
48 84 2
48 98 7
49 39 3
49 64 3
49 85 9
49 83 9
49 68 7
49 65 7
49 99 6
49 93 8
49 10 6
50 76 8
50 56 2
50 7 9
50 29 6
50 35 10
50 45 3
50 71 2
50 81 3
50 47 10
50 17 3
50 82 5
50 92 6
51 92 9
51 17 6
51 48 6
51 4 2
51 8 6
51 41 10
51 57 3
51 94 10
51 78 7
51 96 7
51 63 9
51 64 10
52 35 3
52 4 3
52 37 10
52 5 9
52 86 4
52 30 9
53 90 9
53 25 5
53 71 3
53 22 1
53 97 10
53 77 3
53 35 10
54 39 7
54 29 4
54 2 7
54 35 5
54 93 3
54 95 1
54 17 2
54 74 2
54 86 7
55 75 9
55 8 7
55 90 5
55 16 6
55 63 6
55 36 3
55 82 6
55 39 3
56 50 2
56 25 3
56 43 2
56 62 5
56 60 6
56 71 7
56 68 3
56 42 1
56 23 8
56 5 5
56 57 8
56 96 10
56 17 8
57 22 9
57 70 6
57 23 6
57 12 6
57 6 10
57 51 3
57 95 4
57 41 5
57 87 3
57 40 1
57 8 10
57 56 8
58 67 10
58 68 10
