20
500 5000
283 95 1
283 491 3
283 425 5
283 488 7
283 117 1
283 433 8
284 498 1
284 81 5
284 307 2
284 424 6
284 61 1
285 360 4
285 292 1
285 246 3
285 484 4
285 14 4
285 338 9
286 352 5
286 164 5
286 403 10
286 156 3
286 159 2
286 135 8
286 80 3
286 367 6
287 401 7
287 392 7
287 228 10
287 437 10
287 329 5
287 164 8
287 487 10
287 4 3
288 237 8
288 279 5
288 61 2
288 160 9
288 95 4
288 166 10
289 441 4
289 202 3
289 312 4
289 429 2
289 25 8
289 494 3
289 403 7
289 244 3
289 499 4
289 8 1
289 308 10
289 341 2
289 171 9
289 177 8
290 440 10
290 489 7
290 155 9
290 22 8
290 343 9
290 223 9
290 146 8
290 394 1
290 219 6
290 64 5
290 205 3
291 455 5
291 238 6
291 33 4
291 258 3
291 130 7
291 465 9
291 145 1
291 250 10
291 387 7
291 397 6
292 285 1
292 76 10
292 54 2
292 279 3
292 93 8
292 49 8
292 234 8
293 7 4
293 271 4
293 350 5
293 183 5
294 147 2
294 244 9
294 216 4
294 83 6
294 187 1
294 373 7
294 277 2
294 101 3
294 262 7
294 248 4
294 422 5
294 412 1
295 13 10
295 192 1
295 356 1
295 184 1
295 113 1
295 68 3
295 451 2
295 389 1
295 334 3
295 150 4
295 324 8
295 230 2
295 340 1
295 436 4
296 462 6
296 8 2
296 429 8
296 174 1
296 49 8
297 326 6
297 153 4
297 437 1
297 85 8
297 464 7
297 409 5
297 354 8
297 67 9
297 399 10
297 459 7
297 350 2
297 65 9
297 427 5
297 402 2
298 448 4
298 137 10
298 487 7
298 438 9
298 54 10
298 10 8
298 53 2
298 34 1
298 469 4
298 20 7
298 17 7
299 497 4
299 102 1
299 65 2
299 96 1
299 225 2
299 93 5
299 100 4
300 190 9
300 337 10
300 362 4
300 271 7
300 150 3
300 173 8
300 307 2
300 401 2
300 488 6
301 107 9
301 428 7
301 16 5
301 397 5
301 7 7
301 270 1
301 382 6
301 140 4
301 226 2
301 114 1
301 154 10
301 244 9
301 338 5
301 361 1
301 460 2
301 127 3
301 372 8
301 497 8
302 18 5
302 240 1
302 457 9
302 219 10
302 461 6
303 341 1
303 446 3
303 167 5
303 187 5
303 441 1
303 488 5
303 263 2
303 374 5
303 103 1
303 9 5
303 338 4
303 53 4
303 243 1
303 332 7
304 269 10
304 423 7
304 309 5
304 12 6
304 114 2
304 190 7
304 32 10
304 223 4
304 479 7
304 97 9
305 207 8
305 308 10
305 63 9
305 218 3
305 83 6
305 326 7
305 52 4
305 62 7
305 444 3
305 43 7
305 25 2
305 22 1
305 441 4
306 80 6
306 483 7
306 205 1
306 465 6
306 54 10
306 40 2
306 87 5
306 361 1
306 90 4
306 61 6
307 331 6
307 344 5
307 367 6
307 300 2
307 359 1
307 284 2
307 457 5
308 489 10
308 70 1
308 128 4
308 305 10
308 390 3
308 344 7
308 474 5
308 49 9
308 439 3
308 289 10
308 259 9
308 71 1
309 14 5
309 304 5
309 82 9
309 384 6
309 278 7
309 53 2
309 58 10
310 247 1
310 104 4
310 395 8
310 16 2
310 406 2
310 45 9
310 12 9
310 176 10
310 492 1
310 254 4
311 19 6
311 194 9
311 73 3
311 0 3
311 390 2
311 105 3
311 30 1
311 479 6
312 419 10
312 339 9
312 289 4
312 471 6
312 61 6
312 124 10
312 134 3
312 400 10
312 421 4
313 467 2
313 188 5
313 279 2
313 362 4
313 220 4
313 61 10
313 115 3
313 72 2
313 390 1
313 486 6
314 214 3
314 131 5
314 474 7
314 324 3
314 484 7
314 158 2
314 120 9
314 469 1
314 40 10
315 416 5
315 142 4
315 226 8
315 448 2
315 251 7
315 494 9
315 472 9
315 105 10
315 95 7
315 385 2
315 109 10
315 224 5
315 442 9
315 158 9
316 414 9
316 272 7
316 25 3
316 391 1
316 397 10
316 246 8
316 393 9
316 171 3
316 122 6
316 259 10
316 31 7
316 189 1
316 405 9
316 148 6
316 403 1
316 23 1
316 181 7
317 323 6
317 369 8
317 338 2
317 150 9
317 439 1
317 469 7
317 363 8
317 452 5
317 56 10
318 239 5
318 351 9
318 41 6
318 190 4
318 120 4
318 399 7
319 75 6
319 442 1
319 135 2
319 4 3
319 39 5
320 399 8
320 268 5
320 339 6
320 371 5
320 225 1
320 358 1
320 407 3
320 471 2
320 333 3
320 138 2
321 204 7
321 324 4
321 57 3
321 355 8
321 9 3
321 55 6
321 4 6
321 11 3
321 498 9
321 436 5
321 445 8
322 163 3
322 470 4
322 498 4
322 452 4
322 221 6
323 317 6
323 272 6
323 436 8
323 394 8
323 52 5
323 249 6
323 488 10
323 35 2
324 337 8
324 321 4
324 123 2
324 104 2
324 366 10
324 97 4
324 121 3
324 279 8
324 314 3
324 31 1
324 295 8
325 418 5
325 443 1
325 48 4
325 276 5
325 171 4
325 428 6
325 349 7
325 160 8
325 178 10
325 203 2
325 50 1
326 297 6
326 69 7
326 243 5
326 51 2
326 269 4
326 417 7
326 305 7
326 445 7
326 30 3
326 425 1
327 280 8
327 124 10
327 5 9
327 489 10
327 232 8
327 338 1
328 375 2
328 415 8
328 67 2
328 118 10
328 483 1
328 103 4
328 381 5
328 221 7
328 226 8
329 223 3
329 448 3
329 395 3
329 412 9
329 87 3
329 127 6
329 386 5
329 418 10
329 467 2
329 445 4
329 159 3
329 194 7
329 287 5
329 66 7
330 385 6
330 344 5
330 271 9
330 134 9
330 336 9
331 223 7
331 307 6
331 34 7
331 429 10
331 10 7
331 372 7
331 225 2
331 183 9
331 467 8
331 393 5
331 68 2
332 456 2
332 438 8
332 181 10
332 278 8
332 261 3
332 343 5
332 303 7
333 110 8
333 377 6
333 356 10
333 112 10
333 407 5
333 320 3
333 129 7
334 260 3
334 31 1
334 295 3
334 445 7
334 204 8
334 462 4
334 54 7
334 169 9
335 152 2
335 417 8
335 67 7
335 494 8
335 412 10
335 87 4
335 461 10
335 211 3
335 79 5
335 76 10
335 81 7
336 344 6
336 414 9
336 117 10
336 330 9
336 210 7
336 96 8
337 324 8
337 300 10
337 67 5
337 176 6
337 228 7
337 49 3
337 174 10
337 475 6
338 174 8
338 229 4
338 317 2
338 223 1
338 199 8
338 285 9
338 250 10
338 327 1
338 303 4
338 301 5
339 341 8
339 407 8
339 312 9
339 320 6
339 206 9
339 360 2
339 157 2
339 491 9
339 195 10
340 8 3
340 74 3
340 205 4
340 103 7
340 271 6
340 258 4
340 9 4
340 421 10
340 27 7
340 34 10
340 295 1
341 303 1
341 339 8
341 348 8
341 147 6
341 78 5
341 174 2
341 85 10
341 289 2
341 203 7
341 225 6
341 177 4
341 391 6
342 158 10
342 243 7
342 231 7
342 84 7
342 496 5
342 19 9
342 5 5
342 6 5
342 110 2
343 457 1
343 397 3
343 160 8
343 389 1
343 359 4
343 174 5
343 446 1
343 290 9
343 262 4
343 152 4
343 332 5
343 180 9
343 453 4
344 336 6
344 330 5
344 73 7
344 307 5
344 308 7
344 170 3
344 347 10
344 121 3
344 217 7
344 258 1
344 467 1
344 489 4
344 456 10
345 497 5
345 493 8
345 193 7
345 256 2
345 476 10
345 2 9
345 222 9
346 491 3
346 424 2
346 157 3
346 142 5
346 77 4
346 239 1
346 108 6
347 396 1
347 415 9
347 51 9
347 472 1
347 344 10
347 85 6
347 269 4
348 356 4
348 233 1
348 44 2
348 341 8
348 496 10
348 405 2
348 213 10
348 423 7
348 251 8
348 389 8
348 269 7
348 420 5
349 55 2
349 403 2
349 211 1
349 68 3
349 450 4
349 481 4
349 325 7
349 371 4
350 293 5
350 297 2
351 81 8
351 68 2
351 245 3
351 244 5
351 403 2
351 318 9
351 243 8
351 38 1
351 486 3
351 273 3
351 99 1
351 35 6
351 497 3
352 286 5
352 412 2
352 367 7
352 441 8
352 97 10
352 263 1
352 35 7
352 354 4
352 400 9
352 401 3
352 90 9
352 435 10
352 85 1
352 61 4
353 132 4
353 188 8
353 71 10
353 275 4
354 212 7
354 36 5
354 469 6
354 61 7
354 460 6
354 394 9
354 416 10
354 352 4
354 13 10
354 297 8
355 321 8
355 34 7
355 89 5
355 97 4
355 434 9
356 113 4
356 348 4
356 295 1
356 376 1
356 204 1
356 181 9
356 333 10
356 183 5
356 246 8
356 176 3
356 186 3
356 178 4
356 269 10
357 240 2
357 446 6
357 360 7
357 245 9
357 258 3
358 422 8
358 236 4
358 53 9
358 252 4
358 450 9
358 320 1
358 397 5
358 232 4
358 390 8
359 343 4
359 393 5
359 174 7
359 179 2
359 28 5
359 186 3
359 256 10
359 307 1
359 50 2
359 420 8
359 205 9
359 219 1
359 206 3
360 285 4
360 200 3
360 197 7
360 467 9
360 60 2
360 357 7
360 339 2
360 149 8
360 228 3
360 9 2
360 394 6
360 382 6
361 437 7
361 371 2
361 251 5
361 228 5
361 306 1
361 457 4
361 301 1
362 13 5
362 23 1
362 300 4
362 313 4
362 118 7
362 219 4
362 222 5
362 247 5
362 115 1
362 488 7
363 252 4
363 249 2
363 478 9
363 317 8
363 375 1
363 122 4
363 40 4
364 128 5
364 445 6
364 28 3
364 114 8
364 108 7
365 8 3
365 240 5
365 35 3
365 218 5
365 198 10
365 469 7
365 155 3
365 40 2
365 95 3
365 106 5
366 159 7
366 186 3
366 192 1
366 324 10
366 175 10
366 477 6
366 270 10
366 167 1
367 123 2
367 352 7
367 278 1
367 490 10
367 307 6
367 181 2
367 461 7
367 275 1
367 114 7
367 419 2
367 81 1
367 286 6
368 91 3
368 218 8
368 210 3
368 143 8
368 430 5
368 411 10
368 53 2
368 69 3
368 97 10
368 83 10
369 317 8
369 429 4
369 123 10
369 176 3
369 103 7
369 245 6
369 263 2
369 17 10
369 105 6
369 472 6
369 257 4
370 194 10
370 399 8
370 454 4
370 450 1
370 252 6
370 3 10
370 398 6
370 254 4
371 433 1
371 361 2
371 473 10
371 320 5
371 479 1
371 221 6
371 56 7
371 349 4
372 12 2
372 406 10
372 463 9
372 189 4
372 331 7
372 83 2
372 212 4
372 5 7
372 183 6
372 467 7
372 156 6
372 78 1
372 301 8
373 260 7
373 472 8
373 33 3
373 15 8
373 122 3
373 409 6
373 125 4
373 130 7
373 238 10
373 294 7
373 218 10
373 7 4
373 257 1
374 97 2
374 400 5
374 163 6
374 303 5
374 47 7
374 180 4
374 118 4
375 328 2
375 163 6
375 456 1
375 363 1
375 112 2
376 415 2
376 356 1
376 146 8
376 35 7
376 468 5
376 393 4
376 475 6
376 52 6
376 414 1
376 113 6
376 13 3
376 30 3
376 438 3
377 182 4
377 123 3
377 272 5
377 259 1
377 223 3
377 333 6
377 38 3
377 263 8
377 37 8
377 434 2
377 195 6
377 205 6
377 280 4
378 280 8
378 108 4
378 153 8
378 20 1
378 96 2
378 395 4
378 1 3
379 440 3
379 181 2
379 128 10
379 235 6
379 141 6
379 110 8
380 54 8
380 396 4
380 433 3
380 179 6
380 281 10
380 383 6
380 131 10
380 50 1
380 76 8
380 67 1
381 115 10
381 139 5
381 425 4
381 30 8
381 98 10
381 2 9
381 456 2
381 184 4
381 328 5
381 430 5
381 82 7
381 444 9
382 394 6
382 490 4
382 403 5
382 241 5
382 186 7
382 301 6
382 165 8
382 184 5
382 36 4
382 360 6
382 82 7
382 419 1
383 477 7
383 71 5
383 380 6
383 18 4
383 447 4
383 115 8
383 124 7
383 46 9
383 190 10
383 219 3
384 224 3
384 63 4
384 396 1
384 309 6
384 255 7
384 51 7
384 133 5
384 388 3
384 108 3
384 498 6
384 106 1
384 14 9
384 420 6
384 437 8
384 446 8
385 121 7
385 16 3
385 144 10
385 42 3
385 330 6
385 182 6
385 254 2
385 315 2
385 474 5
385 174 9
385 223 3
385 262 8
385 392 2
385 492 7
386 92 9
386 443 9
386 457 9
386 329 5
386 219 4
386 178 10
386 19 8
386 52 5
386 281 1
386 270 5
386 484 1
386 83 5
386 61 7
386 8 7
387 229 10
387 227 1
387 458 10
387 35 2
387 291 7
387 116 10
387 65 8
387 170 9
387 18 4
388 466 2
388 384 3
388 57 7
388 219 8
388 187 5
388 11 6
388 477 7
389 343 1
389 184 10
389 272 8
389 484 1
389 269 8
389 295 1
389 497 9
389 199 9
389 348 8
390 458 4
390 412 9
390 308 3
390 97 4
390 122 10
390 125 4
390 492 6
390 311 2
390 313 1
390 461 8
390 499 4
390 358 8
390 180 2
390 150 9
391 431 2
391 50 2
391 471 10
391 90 1
391 316 1
391 116 6
391 491 4
391 392 2
391 225 5
391 464 2
391 341 6
391 407 7
392 490 9
392 7 9
392 413 4
392 199 3
392 287 7
392 411 1
392 391 2
392 385 2
392 197 3
392 499 2
393 194 4
393 178 5
393 235 4
393 474 4
393 187 6
393 316 9
393 148 4
393 359 5
393 480 5
393 376 4
393 248 1
393 76 5
393 331 5
393 465 8
393 204 7
394 382 6
394 476 5
394 0 10
394 104 10
394 323 8
394 354 9
394 60 9
394 244 4
394 290 1
394 18 9
394 95 9
394 492 8
394 360 6
394 280 7
394 61 5
394 442 9
394 200 3
395 264 8
395 147 10
395 198 6
395 96 8
395 50 5
395 329 3
395 408 8
395 27 6
395 310 8
395 265 7
395 115 10
395 478 6
395 397 2
395 119 2
395 378 4
395 414 7
396 174 10
396 347 1
396 380 4
396 135 9
396 384 1
396 207 5
396 488 5
396 466 4
396 160 4
396 407 7
396 190 4
396 447 6
396 144 6
396 231 10
397 409 7
397 343 3
397 301 5
397 215 8
397 316 10
397 271 6
397 395 2
397 74 8
397 76 2
397 358 5
397 40 6
397 268 1
397 291 6
398 411 4
398 80 7
398 259 7
398 370 6
398 453 8
398 17 2
399 320 8
399 370 8
399 251 9
399 28 10
399 45 6
399 137 3
399 32 2
399 297 10
399 318 7
399 111 4
399 475 7
399 86 5
400 246 4
400 374 5
400 2 6
400 216 5
400 144 1
400 273 4
400 352 9
400 454 9
400 312 10
400 104 8
400 90 2
400 167 5
400 213 4
400 472 7
401 251 7
401 445 6
401 234 1
401 432 7
401 51 1
401 471 10
401 498 3
401 140 10
401 287 7
401 275 1
401 210 5
401 300 2
401 433 8
401 352 3
401 200 9
402 94 6
402 13 4
402 217 1
402 475 10
402 130 10
402 297 2
403 248 2
403 102 3
403 455 4
403 60 9
403 494 5
403 106 10
403 349 2
403 382 5
403 286 10
403 351 2
403 289 7
403 95 8
403 186 6
403 117 9
403 123 1
403 451 3
403 316 1
404 177 1
404 211 10
404 272 8
404 165 6
404 277 10
404 43 4
404 226 7
405 263 10
405 104 10
405 26 7
405 23 10
405 348 2
405 316 9
405 136 3
405 440 7
406 372 10
406 121 9
406 18 3
406 437 8
406 310 2
406 22 6
406 446 6
406 249 9
406 484 1
406 259 2
406 164 6
407 9 4
407 339 8
407 35 9
407 101 3
407 239 10
407 41 10
407 87 7
407 396 7
407 470 2
407 320 3
407 333 5
407 391 7
408 192 4
408 395 8
408 476 4
408 198 1
408 468 7
408 481 5
408 138 9
408 197 1
409 397 7
409 186 6
409 373 6
409 297 5
409 172 9
409 471 9
409 156 2
409 275 3
409 157 3
410 7 9
410 149 7
410 471 7
410 161 5
410 65 3
410 16 3
410 104 4
410 190 9
411 158 7
411 398 4
411 484 9
411 44 6
411 65 3
411 108 2
411 266 10
411 233 5
411 224 7
411 392 1
411 123 5
411 212 6
411 368 10
411 480 9
411 234 3
411 57 4
412 470 10
412 352 2
412 92 2
412 420 1
412 329 9
412 390 9
412 261 3
412 335 10
412 40 9
412 208 1
412 41 1
412 43 9
412 294 1
412 460 4
412 177 5
412 137 3
413 104 8
413 251 8
413 255 2
413 392 4
413 106 2
413 202 1
413 457 4
413 114 9
413 482 8
413 266 1
414 316 9
414 336 9
414 190 10
414 483 10
414 218 1
414 376 1
414 20 4
414 395 7
414 7 8
415 376 2
415 481 2
415 347 9
415 127 7
415 247 8
415 14 2
415 328 8
415 222 5
415 110 3
415 468 5
415 175 8
415 50 6
415 33 9
416 315 5
416 354 10
416 109 8
416 469 6
416 487 4
416 417 8
416 182 5
416 139 4
417 69 7
417 91 6
417 77 7
417 335 8
417 182 2
417 326 7
417 416 8
417 29 1
417 244 4
417 232 9
418 325 5
418 107 4
418 428 10
418 329 10
418 438 8
418 238 10
418 194 6
418 79 8
418 133 9
419 273 3
419 312 10
419 220 6
419 137 7
419 241 2
419 367 2
419 444 6
419 382 1
420 254 1
420 412 1
420 132 8
420 241 9
420 54 9
420 280 9
420 359 8
420 384 6
420 487 4
420 199 6
420 348 5
420 175 6
421 76 4
421 280 5
421 84 5
421 216 7
421 451 1
421 340 10
421 221 4
421 312 4
422 358 8
422 213 5
422 30 6
422 208 7
422 481 9
422 282 1
422 28 2
422 294 5
422 423 10
422 14 2
422 83 2
422 20 7
423 304 7
423 78 9
423 348 7
423 134 8
423 422 10
423 7 3
423 57 10
423 222 4
423 128 6
424 346 2
424 477 9
424 97 4
424 28 10
424 153 7
424 193 9
424 463 8
424 245 3
424 429 5
424 284 6
424 164 10
424 240 5
425 220 8
425 283 5
425 381 4
425 139 7
425 245 9
425 23 1
425 496 10
425 326 1
426 188 1
426 148 9
426 46 4
426 90 1
426 157 9
426 156 5
427 101 10
427 205 7
427 37 7
427 18 7
427 74 10
427 297 5
427 452 9
428 128 4
428 301 7
428 147 4
428 269 8
428 418 10
428 468 8
428 325 6
428 242 3
428 489 4
428 275 1
428 273 1
429 331 10
429 296 8
429 289 2
429 281 10
429 369 4
429 35 8
429 255 5
429 424 5
429 458 9
429 454 5
429 213 2
430 119 10
430 474 3
430 101 2
430 120 6
430 74 8
430 368 5
430 35 6
430 381 5
431 391 2
431 261 7
431 27 8
431 208 3
431 137 10
431 131 5
431 180 1
431 156 8
431 113 3
432 42 4
432 196 3
432 401 7
432 145 5
432 103 1
432 463 8
432 270 5
432 436 8
433 371 1
433 380 3
433 401 8
433 283 8
434 63 1
434 489 2
434 377 2
434 440 8
434 96 8
434 490 6
434 134 3
434 247 5
434 355 9
435 189 3
435 82 10
435 125 7
435 178 5
435 258 5
435 131 8
435 497 6
435 352 10
435 67 2
436 146 10
436 323 8
436 177 9
436 153 1
436 245 1
436 457 10
436 321 5
436 272 10
436 23 1
436 89 9
436 85 3
436 95 10
436 432 8
436 295 4
437 361 7
437 297 1
437 133 7
437 406 8
437 45 8
437 441 7
437 287 10
437 384 8
437 131 8
438 19 5
438 208 2
438 138 7
438 298 9
438 79 1
438 332 8
438 271 8
438 464 2
438 418 8
438 116 7
438 62 4
438 57 2
438 277 5
438 139 5
438 376 3
439 207 3
439 317 1
439 308 3
439 21 8
440 290 10
440 379 3
440 14 2
440 434 8
440 174 4
440 405 7
440 156 3
441 215 4
441 289 4
441 44 9
441 352 8
441 303 1
441 108 8
441 437 7
441 257 3
441 305 4
442 71 4
442 319 1
442 5 6
442 140 10
442 239 6
442 126 5
442 211 9
442 394 9
442 315 9
442 61 6
442 122 4
442 4 5
443 325 1
443 123 6
443 386 9
443 467 9
443 172 3
443 173 9
443 37 10
443 463 6
443 150 7
443 214 3
443 466 1
444 62 8
444 206 3
444 212 4
444 168 7
444 419 6
444 305 3
444 119 7
444 381 9
445 401 6
445 165 7
445 82 6
445 237 6
445 78 7
445 329 4
445 260 7
445 364 6
445 152 9
445 326 7
445 334 7
445 321 8
445 106 10
445 236 4
445 99 2
445 10 3
446 303 3
446 83 5
446 357 6
446 172 9
446 343 1
446 117 3
446 490 7
446 406 6
446 466 3
446 2 9
446 384 8
446 264 3
447 174 3
447 7 4
447 151 3
447 193 7
447 383 4
447 396 6
447 226 8
447 20 1
448 298 4
448 329 3
448 462 1
448 315 2
448 108 4
448 172 9
448 264 5
448 220 9
449 10 5
449 176 8
449 259 9
449 59 6
449 499 9
449 482 7
449 117 6
449 237 6
449 275 8
449 146 1
450 136 9
450 370 1
450 358 9
450 349 4
450 202 1
450 187 8
450 155 10
450 490 2
451 237 6
451 295 2
451 14 7
451 231 6
451 421 1
451 139 1
451 403 3
451 496 3
451 185 2
452 467 7
452 27 3
452 228 3
452 322 4
452 454 5
452 317 5
452 427 9
452 459 1
452 479 4
453 200 8
453 80 5
453 79 9
453 398 8
453 203 8
453 92 4
453 343 4
454 183 8
454 243 4
454 219 2
454 370 4
454 400 9
454 103 1
454 452 5
454 429 5
455 291 5
455 403 4
455 148 5
455 131 9
455 200 6
455 166 10
455 160 1
455 194 3
455 175 1
456 375 1
456 332 2
456 16 9
456 381 2
456 255 10
456 189 8
456 69 9
456 344 10
457 343 1
457 74 1
457 386 9
457 302 9
457 413 4
457 436 10
457 361 4
457 307 5
457 47 5
458 390 4
458 20 1
458 159 8
458 387 10
458 145 6
458 32 7
458 429 9
458 193 3
459 65 8
459 121 4
459 202 5
459 81 3
459 216 6
459 242 2
459 460 4
459 297 7
459 72 9
459 452 1
459 109 2
460 273 4
460 354 6
460 459 4
460 29 10
460 32 8
460 301 2
460 412 4
461 122 3
461 31 5
461 249 10
461 237 2
461 61 9
461 55 4
461 335 10
461 262 6
461 367 7
461 390 8
461 136 7
461 302 6
462 296 6
462 448 1
462 58 8
462 274 6
462 256 6
462 106 4
462 334 4
462 55 3
462 167 5
463 179 2
463 231 7
463 170 3
463 372 9
463 57 7
463 126 7
463 221 5
463 424 8
463 443 6
463 432 8
463 134 5
463 132 8
464 264 4
464 297 7
464 476 8
464 438 2
464 236 1
464 478 1
464 259 8
464 391 2
465 306 6
465 9 2
465 223 7
465 82 8
465 291 9
465 61 4
465 393 8
466 480 4
466 388 2
466 276 9
466 21 9
466 396 4
466 73 10
466 222 4
466 263 3
466 126 1
466 109 1
466 446 3
466 0 3
466 443 1
466 4 8
467 452 7
467 170 6
467 313 2
467 203 4
467 189 1
467 159 10
467 360 9
467 90 10
467 443 9
467 372 7
467 329 2
467 344 1
467 331 8
467 487 4
467 235 4
467 471 3
468 143 10
468 140 6
468 39 6
468 50 8
468 428 8
468 129 10
468 376 5
468 49 2
468 415 5
468 111 1
468 408 7
468 202 2
468 67 4
468 113 4
468 203 3
468 154 2
469 10 9
469 354 6
469 164 3
469 48 4
469 111 4
469 55 4
469 298 4
469 317 7
469 416 6
469 365 7
469 488 3
469 256 5
469 314 1
469 217 1
470 490 8
470 165 2
470 412 10
470 322 4
470 133 10
470 42 1
470 62 6
470 407 2
470 102 9
471 54 5
471 188 9
471 312 6
471 108 6
471 391 10
471 410 7
471 401 10
471 5 3
471 65 8
471 167 6
471 224 8
471 409 9
471 320 2
471 237 9
471 243 2
471 467 3
472 373 8
472 149 7
472 315 9
472 347 1
472 94 10
472 369 6
472 400 7
473 0 1
473 371 10
473 26 2
473 280 4
473 229 3
473 126 10
473 487 1
474 252 7
474 430 3
474 498 3
474 184 7
474 393 4
474 314 7
474 215 10
474 308 5
474 385 5
474 244 7
474 58 4
474 234 6
475 128 4
475 83 10
475 402 10
475 376 6
475 399 7
475 337 6
476 169 9
476 394 5
476 464 8
476 235 8
476 408 4
476 117 6
476 13 9
476 345 10
476 62 2
476 276 4
476 488 9
477 75 5
477 424 9
477 383 7
477 366 6
477 206 2
477 188 10
477 480 10
477 388 7
478 165 1
478 128 4
478 65 7
478 395 6
478 363 9
478 464 1
478 149 7
479 57 5
479 69 1
479 54 6
479 13 4
479 244 9
479 371 1
479 163 5
479 304 7
479 452 4
479 498 2
479 311 6
480 466 4
480 58 10
480 10 10
480 393 5
480 188 9
480 126 10
480 489 10
480 411 9
480 25 2
480 477 10
481 415 2
481 422 9
481 349 4
481 408 5
482 152 6
482 192 3
482 224 5
482 151 8
482 449 7
482 55 6
482 413 8
483 306 7
483 54 4
483 414 10
483 328 1
483 36 5
483 202 10
483 255 6
484 411 9
484 137 10
484 285 4
484 389 1
484 56 1
484 214 4
484 266 7
484 386 1
484 277 8
484 314 7
484 406 1
485 63 4
485 50 1
485 55 3
485 199 2
485 190 8
485 180 8
485 56 3
485 5 4
486 209 3
486 493 8
486 125 10
486 494 7
486 172 1
486 351 3
486 313 6
486 168 9
486 78 10
487 100 6
487 298 7
487 12 10
487 416 4
487 420 4
487 287 10
487 467 4
487 11 1
487 473 1
488 0 5
488 70 8
488 84 3
488 303 5
488 396 5
488 499 6
488 265 5
488 323 10
488 66 4
488 300 6
488 283 7
488 57 6
488 469 3
488 142 2
488 136 3
488 362 7
488 476 9
489 308 10
489 434 2
489 290 7
489 79 3
489 52 9
489 128 7
489 327 10
489 136 1
489 428 4
489 480 10
489 344 4
489 160 4
490 470 8
490 132 4
490 392 9
490 382 4
490 367 10
490 26 1
490 446 7
490 434 6
490 450 2
491 346 3
491 283 3
491 391 4
491 230 1
491 143 1
491 104 3
491 339 9
492 115 1
492 99 9
492 390 6
492 169 9
492 120 3
492 394 8
492 310 1
492 385 7
492 38 7
493 15 3
493 486 8
493 65 2
493 345 8
493 54 9
493 4 1
493 230 9
494 0 1
494 403 5
494 315 9
494 289 3
494 9 1
494 335 8
494 27 10
494 253 2
494 486 7
494 97 1
495 158 4
495 107 6
495 263 5
495 13 7
495 190 2
495 137 4
496 278 7
496 93 7
496 342 5
496 348 10
496 117 3
496 26 4
496 425 10
496 451 3
496 197 6
497 299 4
497 345 5
497 84 5
497 122 9
497 435 6
497 389 9
497 181 5
497 114 6
497 108 3
497 351 3
497 301 8
498 474 3
498 284 1
498 30 5
498 261 8
498 401 3
498 255 5
498 162 3
498 322 4
498 384 6
498 499 3
498 181 1
498 133 7
498 321 9
498 12 6
498 212 4
498 211 1
498 479 2
499 100 3
499 488 6
499 289 4
499 449 9
499 498 3
499 5 8
499 13 9
499 390 4
499 392 2
499 93 5
250
2
Y
160 94 173 344
133 141
Y
59 348 450
286 300
2
Y
450 249 15
194 194
Y
127
336 346
2
Y
379 31 118
271 290
Y
237 287 379 65 9
290 310
1
Y
62 489 241
241 254
1
Y
0 196
293 293
1
Y
118 397 478
228 242
2
Y
112
100 120
Y
489 463 121 201
465 473
2
Y
399 404
438 452
Y
246 323 450 45 153
358 368
2
Y
69 21 163 337 26
208 214
Y
150 119 48 78
354 372
1
Y
350 377 303 26
362 362
1
Y
488 449 265 124 123
7 11
1
Y
93 236
216 218
1
Y
424
100 107
1
Y
463 187 361 51
106 124
1
Y
214 387 257
330 334
1
Y
74 462 411 264
19 26
1
Y
242 47 357 244
161 163
2
Y
492 140 50 487
302 309
Y
412 288 18 495 373
445 464
2
Y
272 305 492 353 360
476 486
Y
214
48 67
1
Y
365
1 14
1
Y
323 163
303 323
2
Y
167 391 238 75
357 366
Y
215 187 245
388 396
1
Y
51 173 132 416
444 458
1
Y
164 52 241
435 441
1
Y
194
221 223
1
Y
65 262 472 441 83
160 177
1
Y
162
68 86
1
Y
239 304 233 30
488 489
2
Y
244 349 280 237
431 441
Y
63 98 295
96 110
1
Y
232 300 71
135 149
1
Y
109 54
384 395
1
Y
71
399 406
2
Y
462
111 116
Y
353 49 340 168
75 85
2
Y
367 120 345 112
223 233
Y
99 20 328 293 261
188 201
2
Y
443
263 268
Y
63 25
319 330
2
Y
353 32 389 110 201
49 59
Y
52 221
402 412
1
Y
348
137 157
1
Y
297
440 443
1
Y
215
455 461
1
Y
57 352 497 397
317 331
2
Y
67 74 478 458 410
193 198
Y
369 284
359 359
1
Y
240 33 211
269 277
2
Y
286
419 435
Y
139 274 173 144
448 457
2
Y
415 140
73 85
Y
493 297
351 355
2
Y
463
45 54
Y
415 384
329 343
2
Y
52
224 226
Y
293
241 258
1
Y
135 264 203 261
244 253
1
Y
19 109
260 262
1
Y
276 29 142
125 141
1
Y
436 37 185 408 163
63 68
1
Y
2 197 112 404 18
235 240
2
Y
17 345 64 269
86 93
Y
51 456 472 366 378
367 385
2
Y
308
76 88
Y
181 472
304 323
1
Y
4
69 79
1
Y
239 83 181 50
162 164
2
Y
24 250
171 177
Y
342
5 10
2
Y
225 360
34 36
Y
38
443 445
1
Y
227 354 175 182 96
144 148
2
Y
498 314 406
164 170
Y
199 134 362 222 70
124 126
2
Y
373 56
257 264
Y
192
174 181
2
Y
132 312 178
473 474
Y
196 365
444 454
1
Y
12 289 69
72 83
1
